subscriber_id,segment_truth,days_since_last_visit,purchase_count_90d,avg_order_value,last_category,subscribe_channel,is_loyalty_member,state,last_engagement_date
sub_00330,post_purchase,11,3,77.02,kids,popup,True,WA,2026-04-20
sub_00331,high_intent_browser,0,2,20.1,apparel,referral,False,MA,2026-05-01
sub_00332,winback_dormant,74,7,119.57,electronics,referral,False,OH,2026-02-16
sub_00333,new_subscriber,2,0,13.43,electronics,paid_social,True,FL,2026-04-29
sub_00334,price_sensitive,1,3,103.28,apparel,paid_social,False,OH,2026-04-30
sub_00335,high_intent_browser,7,1,22.4,home,checkout_optin,False,TX,2026-04-24
sub_00336,price_sensitive,13,4,58.46,kids,referral,False,FL,2026-04-18
sub_00337,new_subscriber,3,1,35.99,beauty,loyalty_signup,False,TX,2026-04-28
sub_00338,post_purchase,10,7,75.5,wellness,referral,False,TX,2026-04-21
sub_00339,new_subscriber,4,1,75.27,electronics,checkout_optin,True,IL,2026-04-27
sub_00340,high_intent_browser,4,1,46.82,apparel,loyalty_signup,False,NY,2026-04-27
sub_00341,high_intent_browser,3,0,42.68,home,checkout_optin,False,CA,2026-04-28
sub_00342,high_intent_browser,8,0,59.03,kids,paid_social,False,PA,2026-04-23
sub_00343,winback_dormant,125,2,234.09,home,popup,False,NY,2025-12-27
sub_00344,new_subscriber,1,0,27.35,beauty,popup,True,CA,2026-04-30
sub_00345,high_intent_browser,3,0,40.99,home,checkout_optin,False,OH,2026-04-28
sub_00346,post_purchase,9,4,168.46,kids,paid_social,False,TX,2026-04-22
sub_00347,new_subscriber,0,0,44.94,beauty,paid_social,False,IL,2026-05-01
sub_00348,high_intent_browser,7,1,12.56,kids,referral,False,FL,2026-04-24
sub_00349,price_sensitive,8,3,65.06,home,paid_social,False,NY,2026-04-23
sub_00350,high_intent_browser,5,1,23.42,apparel,referral,False,FL,2026-04-26
sub_00351,new_subscriber,2,1,35.59,wellness,referral,True,NY,2026-04-29
sub_00352,new_subscriber,1,0,25.06,kids,checkout_optin,False,TX,2026-04-30
sub_00353,price_sensitive,24,6,66.55,kids,loyalty_signup,False,PA,2026-04-07
sub_00354,high_intent_browser,4,1,72.67,beauty,referral,False,GA,2026-04-27
sub_00355,high_intent_browser,4,1,8.92,home,paid_social,False,GA,2026-04-27
sub_00356,vip_loyalist,17,19,634.52,home,paid_social,True,CA,2026-04-14
sub_00357,post_purchase,5,5,253.14,kids,popup,True,GA,2026-04-26
sub_00358,price_sensitive,11,3,23.82,electronics,loyalty_signup,True,TX,2026-04-20
sub_00359,winback_dormant,85,10,395.13,beauty,loyalty_signup,False,FL,2026-02-05
sub_00360,vip_loyalist,11,32,562.74,wellness,popup,True,OH,2026-04-20
sub_00361,post_purchase,7,1,84.24,kids,popup,False,TX,2026-04-24
sub_00362,post_purchase,3,4,141.5,kids,paid_social,True,MA,2026-04-28
sub_00363,vip_loyalist,9,27,794.57,electronics,popup,True,TX,2026-04-22
sub_00364,price_sensitive,12,2,74.08,kids,paid_social,False,PA,2026-04-19
sub_00365,price_sensitive,18,3,31.97,apparel,paid_social,False,FL,2026-04-13
sub_00366,vip_loyalist,20,13,1196.39,home,popup,True,IL,2026-04-11
sub_00367,high_intent_browser,7,0,55.48,home,referral,True,GA,2026-04-24
sub_00368,price_sensitive,14,5,58.17,kids,checkout_optin,False,FL,2026-04-17
sub_00369,new_subscriber,2,2,41.99,electronics,popup,False,PA,2026-04-29
sub_00370,high_intent_browser,5,0,21.35,kids,referral,False,GA,2026-04-26
sub_00371,post_purchase,7,2,114.4,home,referral,True,WA,2026-04-24
sub_00372,winback_dormant,51,9,425.45,apparel,checkout_optin,False,GA,2026-03-11
sub_00373,price_sensitive,20,3,67.89,electronics,referral,False,GA,2026-04-11
sub_00374,vip_loyalist,8,30,765.47,wellness,popup,True,FL,2026-04-23
sub_00375,high_intent_browser,5,0,50.07,wellness,referral,False,WA,2026-04-26
sub_00376,price_sensitive,13,5,68.6,wellness,popup,False,TX,2026-04-18
sub_00377,high_intent_browser,6,0,55.38,home,loyalty_signup,False,OH,2026-04-25
sub_00378,vip_loyalist,16,32,1639.74,apparel,checkout_optin,True,MA,2026-04-15
sub_00379,new_subscriber,1,0,22.56,home,checkout_optin,False,TX,2026-04-30
sub_00380,new_subscriber,2,1,33.63,kids,checkout_optin,False,OH,2026-04-29
sub_00381,new_subscriber,1,0,58.56,kids,loyalty_signup,False,PA,2026-04-30
sub_00382,vip_loyalist,18,12,1092.96,beauty,popup,True,PA,2026-04-13
sub_00383,price_sensitive,17,1,98.97,beauty,paid_social,True,IL,2026-04-14
sub_00384,new_subscriber,2,1,10.36,apparel,checkout_optin,False,NY,2026-04-29
sub_00385,vip_loyalist,1,19,1224.12,electronics,loyalty_signup,True,MA,2026-04-30
sub_00386,new_subscriber,5,0,30.42,home,paid_social,True,TX,2026-04-26
sub_00387,new_subscriber,3,0,38.51,apparel,referral,False,GA,2026-04-28
sub_00388,price_sensitive,14,3,65.58,beauty,paid_social,True,NY,2026-04-17
sub_00389,post_purchase,9,6,94.93,beauty,popup,False,OH,2026-04-22
sub_00390,new_subscriber,4,0,50.18,kids,popup,False,MA,2026-04-27
sub_00391,new_subscriber,3,0,24.7,electronics,popup,True,GA,2026-04-28
sub_00392,price_sensitive,8,4,63.4,apparel,popup,False,GA,2026-04-23
sub_00393,new_subscriber,4,0,51.7,kids,loyalty_signup,False,CA,2026-04-27
sub_00394,high_intent_browser,7,2,62.12,electronics,loyalty_signup,False,GA,2026-04-24
sub_00395,post_purchase,11,8,302.31,wellness,loyalty_signup,False,GA,2026-04-20
sub_00396,high_intent_browser,4,0,37.45,wellness,referral,False,WA,2026-04-27
sub_00397,vip_loyalist,7,26,768.04,apparel,paid_social,True,PA,2026-04-24
sub_00398,high_intent_browser,6,0,49.41,electronics,popup,False,GA,2026-04-25
sub_00399,high_intent_browser,7,2,42.63,wellness,checkout_optin,False,GA,2026-04-24
sub_00400,price_sensitive,20,4,59.36,beauty,paid_social,True,FL,2026-04-11
sub_00401,price_sensitive,1,4,47.65,home,referral,False,WA,2026-04-30
sub_00402,post_purchase,12,5,266.32,electronics,loyalty_signup,True,GA,2026-04-19
sub_00403,price_sensitive,19,5,47.6,kids,checkout_optin,True,CA,2026-04-12
sub_00404,high_intent_browser,3,1,43.56,kids,loyalty_signup,False,PA,2026-04-28
sub_00405,high_intent_browser,8,0,30.68,home,checkout_optin,False,IL,2026-04-23
sub_00406,high_intent_browser,9,1,35.03,wellness,paid_social,False,FL,2026-04-22
sub_00407,vip_loyalist,16,26,654.19,kids,loyalty_signup,True,CA,2026-04-15
sub_00408,new_subscriber,3,0,72.27,home,popup,False,TX,2026-04-28
sub_00409,winback_dormant,1,16,234.34,beauty,paid_social,False,NY,2026-04-30
sub_00410,new_subscriber,1,0,13.47,kids,referral,False,CA,2026-04-30
sub_00411,vip_loyalist,15,25,1419.5,apparel,popup,True,TX,2026-04-16
sub_00412,vip_loyalist,12,31,917.44,home,popup,True,NY,2026-04-19
sub_00413,high_intent_browser,5,0,35.75,electronics,popup,False,OH,2026-04-26
sub_00414,high_intent_browser,4,0,47.44,electronics,popup,False,FL,2026-04-27
sub_00415,post_purchase,9,6,131.3,apparel,loyalty_signup,False,CA,2026-04-22
sub_00416,high_intent_browser,5,1,17.1,wellness,loyalty_signup,False,WA,2026-04-26
sub_00417,new_subscriber,2,0,17.01,wellness,loyalty_signup,False,IL,2026-04-29
sub_00418,price_sensitive,14,5,96.69,electronics,referral,False,CA,2026-04-17
sub_00419,high_intent_browser,4,0,34.65,kids,paid_social,False,FL,2026-04-27
sub_00420,post_purchase,7,4,126.71,kids,popup,False,OH,2026-04-24
sub_00421,price_sensitive,16,2,32.4,home,referral,False,CA,2026-04-15
sub_00422,price_sensitive,13,2,42.6,electronics,checkout_optin,False,MA,2026-04-18
sub_00423,price_sensitive,25,8,99.79,home,paid_social,False,WA,2026-04-06
sub_00424,high_intent_browser,5,0,61.46,home,referral,False,WA,2026-04-26
sub_00425,vip_loyalist,8,15,893.99,beauty,popup,True,OH,2026-04-23
sub_00426,price_sensitive,19,4,32.65,beauty,referral,False,CA,2026-04-12
sub_00427,price_sensitive,26,1,114.53,electronics,popup,False,IL,2026-04-05
sub_00428,price_sensitive,10,5,37.7,kids,popup,False,IL,2026-04-21
sub_00429,winback_dormant,90,7,106.94,electronics,checkout_optin,False,TX,2026-01-31
sub_00430,high_intent_browser,6,1,21.94,wellness,loyalty_signup,False,IL,2026-04-25
sub_00431,high_intent_browser,2,1,56.68,apparel,paid_social,False,OH,2026-04-29
sub_00432,high_intent_browser,4,1,38.86,kids,referral,False,FL,2026-04-27
sub_00433,high_intent_browser,4,1,31.25,home,popup,False,MA,2026-04-27
sub_00434,price_sensitive,16,2,25.67,home,loyalty_signup,False,GA,2026-04-15
sub_00435,high_intent_browser,6,0,2.28,kids,paid_social,False,FL,2026-04-25
sub_00436,price_sensitive,28,5,36.16,electronics,popup,True,GA,2026-04-03
sub_00437,price_sensitive,24,1,79.64,electronics,referral,False,NY,2026-04-07
sub_00438,price_sensitive,9,4,86.89,kids,checkout_optin,False,CA,2026-04-22
sub_00439,winback_dormant,44,8,314.74,electronics,referral,True,FL,2026-03-18
sub_00440,post_purchase,7,4,4.11,beauty,paid_social,False,FL,2026-04-24
sub_00441,new_subscriber,3,0,35.63,kids,referral,False,TX,2026-04-28
sub_00442,winback_dormant,126,2,280.57,wellness,popup,False,OH,2025-12-26
sub_00443,high_intent_browser,6,0,50.12,home,loyalty_signup,False,OH,2026-04-25
sub_00444,post_purchase,6,3,140.64,electronics,paid_social,False,FL,2026-04-25
sub_00445,high_intent_browser,6,1,59.53,electronics,referral,False,TX,2026-04-25
sub_00446,price_sensitive,19,2,101.22,apparel,loyalty_signup,True,NY,2026-04-12
sub_00447,price_sensitive,13,2,53.6,home,checkout_optin,False,IL,2026-04-18
sub_00448,high_intent_browser,6,3,21.29,kids,referral,False,FL,2026-04-25
sub_00449,high_intent_browser,3,0,45.11,apparel,checkout_optin,False,NY,2026-04-28
sub_00450,post_purchase,7,5,119.46,beauty,referral,False,IL,2026-04-24
sub_00451,post_purchase,2,3,131.15,kids,checkout_optin,False,PA,2026-04-29
sub_00452,high_intent_browser,6,0,12.93,home,referral,False,TX,2026-04-25
sub_00453,post_purchase,10,5,122.76,beauty,referral,False,FL,2026-04-21
sub_00454,post_purchase,9,2,128.47,home,loyalty_signup,False,FL,2026-04-22
sub_00455,high_intent_browser,3,1,0,electronics,popup,False,TX,2026-04-28
sub_00456,new_subscriber,3,1,51.27,kids,checkout_optin,False,MA,2026-04-28
sub_00457,high_intent_browser,6,1,27.13,beauty,paid_social,False,IL,2026-04-25
sub_00458,price_sensitive,30,4,120.16,beauty,referral,False,IL,2026-04-01
sub_00459,vip_loyalist,5,18,803.72,beauty,referral,True,IL,2026-04-26
sub_00460,new_subscriber,3,0,22.0,wellness,paid_social,True,CA,2026-04-28
sub_00461,price_sensitive,15,6,48.74,apparel,checkout_optin,False,PA,2026-04-16
sub_00462,price_sensitive,14,5,112.39,apparel,paid_social,False,OH,2026-04-17
sub_00463,high_intent_browser,7,1,49.85,apparel,popup,True,GA,2026-04-24
sub_00464,high_intent_browser,4,0,20.59,home,checkout_optin,False,NY,2026-04-27
sub_00465,price_sensitive,14,5,9.72,electronics,loyalty_signup,True,NY,2026-04-17
sub_00466,high_intent_browser,5,1,32.2,home,referral,False,GA,2026-04-26
sub_00467,vip_loyalist,17,13,832.69,beauty,loyalty_signup,True,MA,2026-04-14
sub_00468,vip_loyalist,22,20,772.91,beauty,popup,True,CA,2026-04-09
sub_00469,high_intent_browser,2,2,45.25,kids,paid_social,False,FL,2026-04-29
sub_00470,high_intent_browser,6,2,53.38,wellness,paid_social,True,GA,2026-04-25
sub_00471,post_purchase,7,7,186.5,beauty,checkout_optin,False,OH,2026-04-24
sub_00472,new_subscriber,3,0,0,apparel,checkout_optin,False,TX,2026-04-28
sub_00473,post_purchase,2,3,246.91,electronics,paid_social,False,CA,2026-04-29
sub_00474,price_sensitive,29,2,121.13,beauty,paid_social,False,TX,2026-04-02
sub_00475,post_purchase,9,5,93.13,beauty,loyalty_signup,False,NY,2026-04-22
sub_00476,winback_dormant,106,5,28.82,apparel,paid_social,False,FL,2026-01-15
sub_00477,post_purchase,8,6,160.77,electronics,popup,False,WA,2026-04-23
sub_00478,vip_loyalist,13,12,918.81,home,loyalty_signup,True,CA,2026-04-18
sub_00479,new_subscriber,1,0,7.63,wellness,checkout_optin,False,OH,2026-04-30
sub_00480,price_sensitive,26,3,80.21,home,checkout_optin,False,GA,2026-04-05
sub_00481,price_sensitive,16,4,102.73,kids,popup,False,MA,2026-04-15
sub_00482,post_purchase,4,0,172.76,apparel,checkout_optin,False,WA,2026-04-27
sub_00483,new_subscriber,1,0,24.54,home,popup,False,GA,2026-04-30
sub_00484,high_intent_browser,7,2,14.2,electronics,checkout_optin,False,FL,2026-04-24
sub_00485,high_intent_browser,6,0,47.12,apparel,loyalty_signup,False,IL,2026-04-25
sub_00486,high_intent_browser,6,0,22.35,beauty,popup,False,TX,2026-04-25
sub_00487,price_sensitive,16,3,81.14,beauty,checkout_optin,False,GA,2026-04-15
sub_00488,post_purchase,10,4,80.31,wellness,checkout_optin,False,TX,2026-04-21
sub_00489,price_sensitive,31,7,68.62,apparel,checkout_optin,False,IL,2026-03-31
sub_00490,new_subscriber,1,0,32.17,kids,referral,True,IL,2026-04-30
sub_00491,new_subscriber,1,1,46.24,electronics,loyalty_signup,False,WA,2026-04-30
sub_00492,price_sensitive,15,1,119.65,apparel,referral,False,CA,2026-04-16
sub_00493,high_intent_browser,3,1,12.13,wellness,referral,False,OH,2026-04-28
sub_00494,post_purchase,7,1,200.58,beauty,popup,False,IL,2026-04-24
sub_00495,high_intent_browser,5,0,23.0,apparel,referral,False,GA,2026-04-26
sub_00496,new_subscriber,2,1,29.39,electronics,paid_social,False,NY,2026-04-29
sub_00497,post_purchase,11,4,78.67,kids,loyalty_signup,False,IL,2026-04-20
sub_00498,price_sensitive,22,2,103.24,beauty,checkout_optin,False,CA,2026-04-09
sub_00499,high_intent_browser,5,0,24.32,home,popup,False,MA,2026-04-26
sub_00500,new_subscriber,1,1,29.84,electronics,checkout_optin,False,PA,2026-04-30
sub_00501,price_sensitive,33,3,37.0,home,referral,False,PA,2026-03-29
sub_00502,high_intent_browser,6,3,3.28,kids,checkout_optin,False,WA,2026-04-25
sub_00503,high_intent_browser,6,0,56.32,kids,paid_social,False,MA,2026-04-25
sub_00504,new_subscriber,2,0,53.66,home,popup,False,CA,2026-04-29
sub_00505,high_intent_browser,3,1,14.95,home,paid_social,False,IL,2026-04-28
sub_00506,winback_dormant,153,4,342.88,electronics,popup,False,TX,2025-11-29
sub_00507,new_subscriber,3,1,29.94,kids,popup,False,MA,2026-04-28
sub_00508,post_purchase,9,1,73.35,home,loyalty_signup,False,TX,2026-04-22
sub_00509,vip_loyalist,15,9,766.04,home,checkout_optin,True,FL,2026-04-16
sub_00510,price_sensitive,24,4,1.48,kids,checkout_optin,False,MA,2026-04-07
sub_00511,high_intent_browser,4,0,4.58,kids,checkout_optin,False,FL,2026-04-27
sub_00512,vip_loyalist,20,10,815.38,kids,referral,True,IL,2026-04-11
sub_00513,high_intent_browser,1,0,8.83,wellness,loyalty_signup,False,GA,2026-04-30
sub_00514,new_subscriber,1,0,47.39,home,paid_social,False,NY,2026-04-30
sub_00515,price_sensitive,14,3,53.05,home,checkout_optin,True,TX,2026-04-17
sub_00516,price_sensitive,0,3,28.11,apparel,popup,False,PA,2026-05-01
sub_00517,high_intent_browser,3,1,59.34,home,loyalty_signup,False,FL,2026-04-28
sub_00518,high_intent_browser,5,0,51.95,wellness,popup,False,TX,2026-04-26
sub_00519,high_intent_browser,1,0,34.46,apparel,loyalty_signup,False,GA,2026-04-30
sub_00520,high_intent_browser,1,2,13.18,apparel,loyalty_signup,False,WA,2026-04-30
sub_00521,new_subscriber,3,0,60.07,wellness,checkout_optin,False,GA,2026-04-28
sub_00522,price_sensitive,15,4,43.29,beauty,popup,False,OH,2026-04-16
sub_00523,high_intent_browser,5,1,4.53,kids,checkout_optin,False,FL,2026-04-26
sub_00524,vip_loyalist,8,0,834.74,kids,paid_social,True,CA,2026-04-23
sub_00525,high_intent_browser,0,1,37.72,kids,paid_social,False,WA,2026-05-01
sub_00526,new_subscriber,2,0,29.96,kids,checkout_optin,False,MA,2026-04-29
sub_00527,post_purchase,9,5,67.34,apparel,loyalty_signup,True,TX,2026-04-22
sub_00528,price_sensitive,24,2,90.6,home,referral,False,TX,2026-04-07
sub_00529,post_purchase,9,3,130.58,electronics,checkout_optin,False,CA,2026-04-22
sub_00530,winback_dormant,105,11,272.83,kids,referral,False,MA,2026-01-16
sub_00531,high_intent_browser,2,1,35.98,wellness,paid_social,False,CA,2026-04-29
sub_00532,post_purchase,9,4,148.97,wellness,paid_social,False,WA,2026-04-22
sub_00533,price_sensitive,13,2,51.77,kids,checkout_optin,True,FL,2026-04-18
sub_00534,post_purchase,6,5,109.45,beauty,referral,False,GA,2026-04-25
sub_00535,winback_dormant,84,5,0,apparel,paid_social,False,CA,2026-02-06
sub_00536,post_purchase,10,7,277.24,kids,referral,False,PA,2026-04-21
sub_00537,new_subscriber,0,0,48.91,electronics,popup,False,FL,2026-05-01
sub_00538,high_intent_browser,1,0,39.63,kids,popup,False,FL,2026-04-30
sub_00539,post_purchase,13,5,145.24,beauty,checkout_optin,False,CA,2026-04-18
sub_00540,winback_dormant,40,2,214.84,apparel,referral,False,NY,2026-03-22
sub_00541,new_subscriber,3,0,29.69,beauty,paid_social,False,OH,2026-04-28
sub_00542,price_sensitive,0,3,15.85,apparel,popup,False,NY,2026-05-01
sub_00543,vip_loyalist,18,13,459.48,wellness,popup,True,CA,2026-04-13
sub_00544,new_subscriber,2,0,24.29,beauty,popup,False,OH,2026-04-29
sub_00545,post_purchase,4,4,149.32,kids,checkout_optin,False,NY,2026-04-27
sub_00546,new_subscriber,4,0,31.7,beauty,popup,True,IL,2026-04-27
sub_00547,price_sensitive,15,4,46.67,wellness,paid_social,False,FL,2026-04-16
sub_00548,high_intent_browser,5,1,26.63,wellness,referral,False,MA,2026-04-26
sub_00549,winback_dormant,46,6,185.84,kids,popup,False,CA,2026-03-16
sub_00550,new_subscriber,4,0,45.92,apparel,checkout_optin,False,IL,2026-04-27
sub_00551,price_sensitive,11,3,41.12,home,loyalty_signup,True,MA,2026-04-20
sub_00552,high_intent_browser,0,1,11.97,wellness,loyalty_signup,False,FL,2026-05-01
sub_00553,high_intent_browser,1,0,31.24,wellness,loyalty_signup,False,WA,2026-04-30
sub_00554,high_intent_browser,5,0,31.09,beauty,popup,True,WA,2026-04-26
sub_00555,price_sensitive,20,3,75.12,apparel,referral,False,OH,2026-04-11
sub_00556,high_intent_browser,4,0,70.16,wellness,popup,False,FL,2026-04-27
sub_00557,price_sensitive,9,4,62.02,home,referral,False,TX,2026-04-22
sub_00558,new_subscriber,2,0,48.56,electronics,checkout_optin,False,CA,2026-04-29
sub_00559,high_intent_browser,4,1,16.34,wellness,paid_social,True,NY,2026-04-27
sub_00560,vip_loyalist,10,14,995.58,apparel,popup,True,WA,2026-04-21
sub_00561,high_intent_browser,5,0,25.13,kids,paid_social,False,IL,2026-04-26
sub_00562,winback_dormant,17,11,216.58,kids,checkout_optin,False,NY,2026-04-14
sub_00563,post_purchase,11,3,155.13,beauty,popup,False,FL,2026-04-20
sub_00564,high_intent_browser,5,1,22.45,beauty,popup,False,TX,2026-04-26
sub_00565,post_purchase,11,4,88.55,home,checkout_optin,True,PA,2026-04-20
sub_00566,high_intent_browser,6,0,21.9,beauty,popup,True,CA,2026-04-25
sub_00567,high_intent_browser,2,3,17.7,home,loyalty_signup,False,TX,2026-04-29
sub_00568,high_intent_browser,5,0,20.79,apparel,checkout_optin,False,TX,2026-04-26
sub_00569,price_sensitive,24,2,102.65,beauty,checkout_optin,False,MA,2026-04-07
sub_00570,post_purchase,8,9,139.3,apparel,referral,False,FL,2026-04-23
sub_00571,price_sensitive,18,2,71.44,apparel,referral,False,PA,2026-04-13
sub_00572,high_intent_browser,6,1,40.84,electronics,popup,True,NY,2026-04-25
sub_00573,high_intent_browser,6,0,39.46,home,paid_social,True,OH,2026-04-25
sub_00574,high_intent_browser,4,0,65.74,electronics,popup,True,MA,2026-04-27
sub_00575,vip_loyalist,3,22,1109.45,home,checkout_optin,True,NY,2026-04-28
sub_00576,high_intent_browser,4,3,7.48,apparel,referral,False,NY,2026-04-27
sub_00577,high_intent_browser,5,0,20.85,apparel,referral,False,TX,2026-04-26
sub_00578,vip_loyalist,5,10,1349.82,kids,popup,True,OH,2026-04-26
sub_00579,new_subscriber,2,0,9.4,beauty,loyalty_signup,True,WA,2026-04-29
sub_00580,new_subscriber,3,0,44.08,beauty,popup,False,NY,2026-04-28
sub_00581,price_sensitive,15,4,43.46,beauty,checkout_optin,False,WA,2026-04-16
sub_00582,vip_loyalist,16,18,820.83,electronics,checkout_optin,True,NY,2026-04-15
sub_00583,price_sensitive,16,0,59.21,electronics,checkout_optin,False,FL,2026-04-15
sub_00584,high_intent_browser,3,1,37.98,home,popup,False,WA,2026-04-28
sub_00585,price_sensitive,12,3,24.25,beauty,checkout_optin,False,CA,2026-04-19
